unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
1318575,G010661,2001-01-05 20:45:00 UTC,092XX S LAFLIN ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,2222,22,,,08B,1167997.0,1843424.0,2001,2015-08-17 15:03:40 UTC,41.725889902,-87.660210377,"(41.725889902, -87.660210377)"
1318524,G010591,2001-01-05 20:45:00 UTC,078XX S BENNETT AV,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,414,4,,,04A,1190263.0,1853599.0,2001,2015-08-17 15:03:40 UTC,41.753304336,-87.578322489,"(41.753304336, -87.578322489)"
1338678,G010573,2001-01-05 20:45:00 UTC,002XX E 35 ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,true,false,2112,2,,,18,1178190.0,1881871.0,2001,2015-08-17 15:03:40 UTC,41.831167635,-87.621707464,"(41.831167635, -87.621707464)"
1349658,G051269,2001-01-05 20:45:00 UTC,100XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,true,false,1651,16,,76,11,1100635.0,1934208.0,2001,2019-01-23 16:13:37 UTC,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
1505897,G010731,2001-01-05 20:45:00 UTC,009XX S CICERO AV,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,1533,15,,,16,1144570.0,1895567.0,2001,2015-08-17 15:03:40 UTC,41.869449319,-87.744718259,"(41.869449319, -87.744718259)"
1318917,G011429,2001-01-05 20:45:00 UTC,004XX W 110 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2233,22,,,14,1175095.0,1831918.0,2001,2015-08-17 15:03:40 UTC,41.694160544,-87.634552034,"(41.694160544, -87.634552034)"
1338662,G010561,2001-01-05 20:49:56 UTC,0000X N SACRAMENTO AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1331,12,,,18,1156343.0,1900110.0,2001,2015-08-17 15:03:40 UTC,41.881686111,-87.701373324,"(41.881686111, -87.701373324)"
1318453,G010635,2001-01-05 20:49:57 UTC,029XX N ASHLAND AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),true,false,1931,19,,,06,1165101.0,1919776.0,2001,2015-08-17 15:03:40 UTC,41.935469466,-87.668654648,"(41.935469466, -87.668654648)"
1339819,G010595,2001-01-05 20:50:00 UTC,049XX N WINTHROP AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2033,20,,,18,1167938.0,1933054.0,2001,2015-08-17 15:03:40 UTC,41.971843993,-87.657843944,"(41.971843993, -87.657843944)"
1318546,G010600,2001-01-05 20:52:01 UTC,026XX E 79 ST,0820,THEFT,$500 AND UNDER,DRUG STORE,true,false,421,4,,,06,1195423.0,1853065.0,2001,2015-08-17 15:03:40 UTC,41.751713184,-87.559431004,"(41.751713184, -87.559431004)"
1334777,G010761,2001-01-05 20:53:23 UTC,060XX N WINTHROP AV,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,2433,24,,,18,1167808.0,1940224.0,2001,2015-08-17 15:03:40 UTC,41.991521473,-87.658114131,"(41.991521473, -87.658114131)"
1318584,G010623,2001-01-05 20:55:16 UTC,010XX E 93 ST,4388,OTHER OFFENSE,VIO BAIL BOND: DOM VIOLENCE,RESIDENCE PORCH/HALLWAY,false,true,413,4,,,26,1184901.0,1843569.0,2001,2015-08-17 15:03:40 UTC,41.725908389,-87.598285884,"(41.725908389, -87.598285884)"
1320002,G010697,2001-01-05 20:55:20 UTC,002XX E 47 ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,false,221,2,,,04A,1178461.0,1873949.0,2001,2015-08-17 15:03:40 UTC,41.809422854,-87.620954141,"(41.809422854, -87.620954141)"
1319550,G010579,2001-01-05 20:58:49 UTC,027XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,true,false,1933,19,,,11,1171620.0,1918507.0,2001,2015-08-17 15:03:40 UTC,41.931846087,-87.644734574,"(41.931846087, -87.644734574)"
1318767,G010644,2001-01-05 20:59:08 UTC,002XX E 131 PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,533,5,,,26,1180406.0,1818192.0,2001,2015-08-17 15:03:40 UTC,41.656374487,-87.615525833,"(41.656374487, -87.615525833)"
1325246,G010621,2001-01-05 20:59:41 UTC,053XX S PRAIRIE AV,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,232,2,,,08A,1178985.0,1869741.0,2001,2015-08-17 15:03:40 UTC,41.797863793,-87.61916046,"(41.797863793, -87.61916046)"
1318272,G010999,2001-01-05 21:00:00 UTC,0000X W HUBBARD ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1831,18,,,06,1175697.0,1903262.0,2001,2015-08-17 15:03:40 UTC,41.889922307,-87.630211625,"(41.889922307, -87.630211625)"
1329851,G024627,2001-01-05 21:00:00 UTC,003XX N CARPENTER ST,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,1212,12,,,06,1169358.0,1902399.0,2001,2015-08-17 15:03:40 UTC,41.887694353,-87.653516182,"(41.887694353, -87.653516182)"
1318230,G010660,2001-01-05 21:00:00 UTC,048XX W VAN BUREN ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",APARTMENT,false,false,1533,15,,,07,1144253.0,1897535.0,2001,2015-08-17 15:03:40 UTC,41.874855716,-87.745832615,"(41.874855716, -87.745832615)"
1320496,G010772,2001-01-05 21:00:00 UTC,030XX N CENTRAL PARK AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2523,25,,,06,1151830.0,1919590.0,2001,2015-08-17 15:03:40 UTC,41.935231049,-87.717431416,"(41.935231049, -87.717431416)"
1318630,G011276,2001-01-05 21:00:00 UTC,059XX S SAWYER AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,822,8,,,07,1155689.0,1865283.0,2001,2015-08-17 15:03:40 UTC,41.786129756,-87.704710663,"(41.786129756, -87.704710663)"
1318640,G010741,2001-01-05 21:00:00 UTC,056XX N CENTRAL AV,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,1622,16,,,08A,1137823.0,1937013.0,2001,2015-08-17 15:03:40 UTC,41.983305995,-87.768486344,"(41.983305995, -87.768486344)"
1318988,G010653,2001-01-05 21:00:00 UTC,036XX S LAKE PARK AV,0460,BATTERY,SIMPLE,APARTMENT,false,true,2122,2,,,08B,1182305.0,1881212.0,2001,2015-08-17 15:03:40 UTC,41.829264761,-87.606629868,"(41.829264761, -87.606629868)"
1318851,G011338,2001-01-05 21:00:00 UTC,041XX W WASHINGTON BL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1115,11,,,14,1148808.0,1900131.0,2001,2015-08-17 15:03:40 UTC,41.881892663,-87.729041293,"(41.881892663, -87.729041293)"
1319251,G011985,2001-01-05 21:00:00 UTC,053XX N MAGNOLIA AV,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,2013,20,,,17,1167041.0,1935618.0,2001,2015-08-17 15:03:40 UTC,41.978899048,-87.661068339,"(41.978899048, -87.661068339)"
1334356,G010659,2001-01-05 21:00:00 UTC,005XX E 37 ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,true,false,212,2,,,18,1180713.0,1880608.0,2001,2015-08-17 15:03:40 UTC,41.827644146,-87.612489382,"(41.827644146, -87.612489382)"
1318757,G011328,2001-01-05 21:00:00 UTC,035XX W 57 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,822,8,,,07,1153888.0,1866552.0,2001,2015-08-17 15:03:40 UTC,41.789648024,-87.711280425,"(41.789648024, -87.711280425)"
1318375,G011215,2001-01-05 21:00:00 UTC,047XX S KARLOV AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,815,8,,,07,1149785.0,1872890.0,2001,2015-08-17 15:03:40 UTC,41.807120929,-87.726160917,"(41.807120929, -87.726160917)"
1319182,G011727,2001-01-05 21:00:00 UTC,049XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,931,9,,,06,1167139.0,1871616.0,2001,2015-08-17 15:03:40 UTC,41.803270867,-87.662547964,"(41.803270867, -87.662547964)"
1319516,G011627,2001-01-05 21:00:00 UTC,001XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1213,12,,,14,1169840.0,1899550.0,2001,2015-08-17 15:03:40 UTC,41.879866007,-87.651829223,"(41.879866007, -87.651829223)"
1345703,G046027,2001-01-05 21:00:00 UTC,031XX W BELDEN AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1414,14,,,14,1154872.0,1915279.0,2001,2015-08-17 15:03:40 UTC,41.923340818,-87.706367732,"(41.923340818, -87.706367732)"
1505877,G010730,2001-01-05 21:00:00 UTC,009XX S CICERO AV,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,1533,15,,,16,1144570.0,1895567.0,2001,2015-08-17 15:03:40 UTC,41.869449319,-87.744718259,"(41.869449319, -87.744718259)"
1319191,G010746,2001-01-05 21:00:00 UTC,004XX S LARAMIE AV,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,1522,15,,,04A,1141755.0,1897497.0,2001,2015-08-17 15:03:40 UTC,41.874797993,-87.755005283,"(41.874797993, -87.755005283)"
1320276,G013619,2001-01-05 21:00:00 UTC,024XX N KEDZIE BL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1413,14,,,14,1154595.0,1915807.0,2001,2015-08-17 15:03:40 UTC,41.924795245,-87.707371372,"(41.924795245, -87.707371372)"
1318997,G010671,2001-01-05 21:00:00 UTC,015XX E 55 ST,0820,THEFT,$500 AND UNDER,DRUG STORE,true,false,2132,2,,,06,1187538.0,1868878.0,2001,2015-08-17 15:03:40 UTC,41.795296382,-87.587823065,"(41.795296382, -87.587823065)"
1319727,G011321,2001-01-05 21:00:00 UTC,060XX S KILDARE AV,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,813,8,,,07,1148691.0,1864437.0,2001,2015-08-17 15:03:40 UTC,41.783945734,-87.730390879,"(41.783945734, -87.730390879)"
1319327,G012234,2001-01-05 21:00:00 UTC,010XX N RUSH ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1824,18,,,06,1176364.0,1907429.0,2001,2015-08-17 15:03:40 UTC,41.901341739,-87.627636263,"(41.901341739, -87.627636263)"
1318265,G010922,2001-01-05 21:00:00 UTC,038XX N PACIFIC AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1631,16,,,07,1121981.0,1924565.0,2001,2015-08-17 15:03:40 UTC,41.949419124,-87.827022002,"(41.949419124, -87.827022002)"
1323433,G015862,2001-01-05 21:00:00 UTC,007XX N HAMLIN AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1112,11,,,08B,1150961.0,1904740.0,2001,2015-08-17 15:03:40 UTC,41.89449837,-87.721014683,"(41.89449837, -87.721014683)"
1326017,G016413,2001-01-05 21:00:00 UTC,008XX N CENTRAL AV,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1511,15,,,06,1138829.0,1905014.0,2001,2015-08-17 15:03:40 UTC,41.895479204,-87.765565875,"(41.895479204, -87.765565875)"
1319369,G012443,2001-01-05 21:00:00 UTC,059XX W OHIO ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,false,true,1512,15,,,26,1136801.0,1903335.0,2001,2015-08-17 15:03:40 UTC,41.890908398,-87.773054625,"(41.890908398, -87.773054625)"
1318980,G010630,2001-01-05 21:00:26 UTC,034XX W NORTH AV,031A,ROBBERY,ARMED: HANDGUN,BARBERSHOP,false,false,1422,14,,,03,1152817.0,1910371.0,2001,2015-08-17 15:03:40 UTC,41.909913817,-87.714048803,"(41.909913817, -87.714048803)"
1334052,G010625,2001-01-05 21:02:13 UTC,018XX S KEDZIE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1022,10,,,18,1155281.0,1890750.0,2001,2015-08-17 15:03:40 UTC,41.856022671,-87.705524338,"(41.856022671, -87.705524338)"
1339649,G010586,2001-01-05 21:02:43 UTC,035XX W MONTROSE AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1723,17,,,18,1152246.0,1929059.0,2001,2015-08-17 15:03:40 UTC,41.96120647,-87.715651803,"(41.96120647, -87.715651803)"
1337767,G010648,2001-01-05 21:02:52 UTC,076XX S CICERO AV,0460,BATTERY,SIMPLE,OTHER,true,false,833,8,,,08B,1145766.0,1853744.0,2001,2015-08-17 15:03:40 UTC,41.754658085,-87.741385006,"(41.754658085, -87.741385006)"
1339801,G010592,2001-01-05 21:03:45 UTC,032XX W WRIGHTWOOD AV,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1412,14,,,18,1154146.0,1917140.0,2001,2015-08-17 15:03:40 UTC,41.928462087,-87.70898554,"(41.928462087, -87.70898554)"
1321278,G010640,2001-01-05 21:07:45 UTC,049XX S FEDERAL ST,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,231,2,,,08B,1176576.0,1872029.0,2001,2015-08-17 15:03:40 UTC,41.804196865,-87.627925741,"(41.804196865, -87.627925741)"
1318322,G010605,2001-01-05 21:10:00 UTC,013XX W 19 ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,1222,12,,,04A,1167971.0,1890912.0,2001,2015-08-17 15:03:40 UTC,41.856203156,-87.658941083,"(41.856203156, -87.658941083)"
1319900,G010654,2001-01-05 21:13:13 UTC,021XX S CHRISTIANA AV,0560,ASSAULT,SIMPLE,STREET,false,false,1024,10,,,08A,1154312.0,1889824.0,2001,2015-08-17 15:03:40 UTC,41.853501008,-87.709105783,"(41.853501008, -87.709105783)"
1320922,G010677,2001-01-05 21:15:00 UTC,017XX E 79 ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,TAVERN/LIQUOR STORE,false,false,414,4,,,26,1189209.0,1852902.0,2001,2015-08-17 15:03:40 UTC,41.751417022,-87.58220724,"(41.751417022, -87.58220724)"
1323451,G010743,2001-01-05 21:15:06 UTC,052XX S CALUMET AV,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,234,2,,,26,1179406.0,1870565.0,2001,2015-08-17 15:03:40 UTC,41.800115315,-87.617591437,"(41.800115315, -87.617591437)"
1323245,G010694,2001-01-05 21:15:50 UTC,044XX W WEST END AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1113,11,,,14,1146988.0,1900650.0,2001,2015-08-17 15:03:40 UTC,41.88335183,-87.735711096,"(41.88335183, -87.735711096)"
1318536,G010646,2001-01-05 21:15:56 UTC,077XX N ASHLAND AV,0460,BATTERY,SIMPLE,APARTMENT,false,true,2422,24,,,08B,1164256.0,1951405.0,2001,2015-08-17 15:03:40 UTC,42.022278481,-87.67086109,"(42.022278481, -87.67086109)"
1324017,G010745,2001-01-05 21:16:31 UTC,036XX W ARMITAGE AV,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,2535,25,,,26,1151686.0,1913002.0,2001,2015-08-17 15:03:40 UTC,41.917155854,-87.718134332,"(41.917155854, -87.718134332)"
1334038,G010615,2001-01-05 21:16:54 UTC,063XX S ST LAWRENCE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,312,3,,,18,1181278.0,1863334.0,2001,2015-08-17 15:03:40 UTC,41.780229818,-87.610949147,"(41.780229818, -87.610949147)"
1333800,G010707,2001-01-05 21:17:22 UTC,091XX S COTTAGE GROVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,RESTAURANT,true,false,633,6,,,22,1183114.0,1844792.0,2001,2015-08-17 15:03:40 UTC,41.72930613,-87.604793796,"(41.72930613, -87.604793796)"
1318245,G010742,2001-01-05 21:20:00 UTC,035XX W 62 ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,823,8,,,26,1153916.0,1863321.0,2001,2015-08-17 15:03:40 UTC,41.780781122,-87.71126347,"(41.780781122, -87.71126347)"
1318249,G010775,2001-01-05 21:20:00 UTC,037XX W 86 PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,834,8,,,26,1152755.0,1846905.0,2001,2015-08-17 15:03:40 UTC,41.735755887,-87.715951884,"(41.735755887, -87.715951884)"
1331223,G010719,2001-01-05 21:21:37 UTC,118XX S MICHIGAN AV,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,532,5,,,26,1178918.0,1826704.0,2001,2015-08-17 15:03:40 UTC,41.679766607,-87.620713018,"(41.679766607, -87.620713018)"
1334074,G010627,2001-01-05 21:21:55 UTC,007XX E 38 ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,212,2,,,18,1181683.0,1879979.0,2001,2015-08-17 15:03:40 UTC,41.825895736,-87.608950079,"(41.825895736, -87.608950079)"
1318234,G010692,2001-01-05 21:25:00 UTC,048XX N NEWLAND AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1613,16,,,26,1129295.0,1931719.0,2001,2015-08-17 15:03:40 UTC,41.968928767,-87.799972509,"(41.968928767, -87.799972509)"
1318551,G010696,2001-01-05 21:25:21 UTC,017XX N KOSTNER AV,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,true,false,2533,25,,,06,1146739.0,1911368.0,2001,2015-08-17 15:03:40 UTC,41.912767935,-87.736351587,"(41.912767935, -87.736351587)"
1334139,G010633,2001-01-05 21:26:04 UTC,034XX W LAWRENCE AV,2012,NARCOTICS,MANU/DELIVER:COCAINE,ALLEY,true,false,1723,17,,,18,1152787.0,1931644.0,2001,2015-08-17 15:03:40 UTC,41.968289158,-87.713594045,"(41.968289158, -87.713594045)"
1334464,G010706,2001-01-05 21:29:32 UTC,039XX S WESTERN AV,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,914,9,,,18,1161216.0,1878360.0,2001,2015-08-17 15:03:40 UTC,41.821902015,-87.684083631,"(41.821902015, -87.684083631)"
1321829,G011757,2001-01-05 21:30:00 UTC,028XX N AVONDALE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1411,14,,,14,1156774.0,1918986.0,2001,2015-08-17 15:03:40 UTC,41.933474728,-87.699278351,"(41.933474728, -87.699278351)"
1337646,G036797,2001-01-05 21:30:00 UTC,009XX W 54 ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,934,9,,,08B,1171042.0,1869037.0,2001,2015-08-17 15:03:40 UTC,41.796109336,-87.648309212,"(41.796109336, -87.648309212)"
1319467,G013109,2001-01-05 21:30:00 UTC,017XX N WINNEBAGO AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1434,14,,,14,1161340.0,1911417.0,2001,2015-08-17 15:03:40 UTC,41.91261099,-87.682709604,"(41.91261099, -87.682709604)"
1348699,G010852,2001-01-05 21:30:00 UTC,055XX S PERRY AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,233,2,,,18,1176600.0,1868377.0,2001,2015-08-17 15:03:40 UTC,41.794174885,-87.627947632,"(41.794174885, -87.627947632)"
1327567,G022518,2001-01-05 21:30:00 UTC,037XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,211,2,,,03,1176862.0,1880455.0,2001,2015-08-17 15:03:40 UTC,41.827312101,-87.626622687,"(41.827312101, -87.626622687)"
1318260,G010907,2001-01-05 21:30:00 UTC,037XX W 69 PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,833,8,,,14,1152390.0,1858292.0,2001,2015-08-17 15:03:40 UTC,41.767010911,-87.716990276,"(41.767010911, -87.716990276)"
1318257,G010854,2001-01-05 21:30:00 UTC,037XX S WOOD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,922,9,,,07,1165003.0,1879933.0,2001,2015-08-17 15:03:40 UTC,41.826139132,-87.670146298,"(41.826139132, -87.670146298)"
1321360,G011606,2001-01-05 21:30:00 UTC,016XX N WINCHESTER AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1434,14,,,14,1163049.0,1911271.0,2001,2015-08-17 15:03:40 UTC,41.91217461,-87.67643529,"(41.91217461, -87.67643529)"
1321131,G010708,2001-01-05 21:30:00 UTC,019XX W WASHINGTON BL,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,true,false,1333,12,,,26,1163486.0,1900744.0,2001,2015-08-17 15:03:40 UTC,41.883278528,-87.675126577,"(41.883278528, -87.675126577)"
1319932,G010857,2001-01-05 21:30:00 UTC,002XX N DAMEN AV,0460,BATTERY,SIMPLE,STREET,false,true,1332,12,,,08B,1162991.0,1901721.0,2001,2015-08-17 15:03:40 UTC,41.885969901,-87.676916804,"(41.885969901, -87.676916804)"
1322236,G011767,2001-01-05 21:30:00 UTC,055XX W MONROE ST,0460,BATTERY,SIMPLE,STREET,false,true,1522,15,,,08B,1139431.0,1899150.0,2001,2015-08-17 15:03:40 UTC,41.879376694,-87.763497859,"(41.879376694, -87.763497859)"
1318358,G011214,2001-01-05 21:30:00 UTC,051XX S FRANCISCO AV,0820,THEFT,$500 AND UNDER,STREET,false,false,911,9,,,06,1157873.0,1870375.0,2001,2015-08-17 15:03:40 UTC,41.800058809,-87.696564683,"(41.800058809, -87.696564683)"
1325361,G010711,2001-01-05 21:30:00 UTC,023XX W 55 ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,915,9,,,08B,1162046.0,1867965.0,2001,2015-08-17 15:03:40 UTC,41.793359611,-87.681328034,"(41.793359611, -87.681328034)"
1319249,G011972,2001-01-05 21:30:00 UTC,0000X W OHIO ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1831,18,,,06,1176131.0,1904151.0,2001,2015-08-17 15:03:40 UTC,41.892352,-87.628590988,"(41.892352, -87.628590988)"
1319106,G010663,2001-01-05 21:31:45 UTC,014XX N SEDGWICK ST,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,1821,18,,,08B,1173336.0,1910212.0,2001,2015-08-17 15:03:40 UTC,41.909046247,-87.638675515,"(41.909046247, -87.638675515)"
1334432,G010700,2001-01-05 21:33:52 UTC,076XX S STEWART AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,623,6,,,18,1174999.0,1853914.0,2001,2015-08-17 15:03:40 UTC,41.754522696,-87.63424951,"(41.754522696, -87.63424951)"
1334202,G010647,2001-01-05 21:34:36 UTC,002XX W 95 ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,634,6,,,18,1176603.0,1841991.0,2001,2015-08-17 15:03:40 UTC,41.721768567,-87.628729107,"(41.721768567, -87.628729107)"
1334216,G010649,2001-01-05 21:35:36 UTC,036XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,211,2,,,18,1176850.0,1880920.0,2001,2015-08-17 15:03:40 UTC,41.82858837,-87.626652679,"(41.82858837, -87.626652679)"
1318468,G010687,2001-01-05 21:36:39 UTC,052XX N WINTHROP AV,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2023,20,,,06,1167880.0,1935141.0,2001,2015-08-17 15:03:40 UTC,41.977572037,-87.657996718,"(41.977572037, -87.657996718)"
1334906,G010810,2001-01-05 21:39:21 UTC,094XX S JUSTINE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2221,22,,,18,1167612.0,1842352.0,2001,2015-08-17 15:03:40 UTC,41.722956424,-87.661651299,"(41.722956424, -87.661651299)"
1344827,G045845,2001-01-05 21:40:00 UTC,059XX S LAFAYETTE AV,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,233,2,,,08A,1176872.0,1865558.0,2001,2015-08-17 15:03:40 UTC,41.786433139,-87.62703515,"(41.786433139, -87.62703515)"
1334372,G010699,2001-01-05 21:40:17 UTC,019XX N CENTRAL PARK AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1422,14,,,18,1152115.0,1912422.0,2001,2015-08-17 15:03:40 UTC,41.915555827,-87.716573498,"(41.915555827, -87.716573498)"
1319759,G010712,2001-01-05 21:41:53 UTC,025XX S HOMAN AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1024,10,,,08B,1154065.0,1886965.0,2001,2015-08-17 15:03:40 UTC,41.845660499,-87.710088525,"(41.845660499, -87.710088525)"
1318454,G010722,2001-01-05 21:42:00 UTC,053XX S RACINE AV,0560,ASSAULT,SIMPLE,STREET,false,true,934,9,,,08A,1169277.0,1869136.0,2001,2015-08-17 15:03:40 UTC,41.796419416,-87.654778709,"(41.796419416, -87.654778709)"
1338204,G010704,2001-01-05 21:44:00 UTC,044XX W CONGRESS PW,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1131,11,,,18,1146543.0,1897353.0,2001,2015-08-17 15:03:40 UTC,41.874312966,-87.737429243,"(41.874312966, -87.737429243)"
1318890,G010747,2001-01-05 21:45:00 UTC,039XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,214,2,,,03,1176886.0,1879113.0,2001,2015-08-17 15:03:40 UTC,41.823629,-87.626575138,"(41.823629, -87.626575138)"
1324036,G010791,2001-01-05 21:45:00 UTC,021XX N LECLAIRE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2522,25,,,14,1142082.0,1913683.0,2001,2015-08-17 15:03:40 UTC,41.919208218,-87.753402955,"(41.919208218, -87.753402955)"
1319252,G010738,2001-01-05 21:50:00 UTC,007XX E 67 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,321,3,,,14,1182268.0,1861452.0,2001,2015-08-17 15:03:40 UTC,41.775042553,-87.607377933,"(41.775042553, -87.607377933)"
1321824,G010710,2001-01-05 21:50:00 UTC,035XX W FLOURNOY ST,0460,BATTERY,SIMPLE,APARTMENT,true,true,1133,11,,,08B,1152829.0,1896761.0,2001,2015-08-17 15:03:40 UTC,41.872566379,-87.714365388,"(41.872566379, -87.714365388)"
1318589,G010744,2001-01-05 21:51:00 UTC,085XX S KINGSTON AV,0460,BATTERY,SIMPLE,RESIDENCE,false,false,423,4,,,08B,1194686.0,1848912.0,2001,2015-08-17 15:03:40 UTC,41.740335175,-87.562268084,"(41.740335175, -87.562268084)"
1319645,G010691,2001-01-05 21:52:11 UTC,038XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1011,10,,,26,1151234.0,1894403.0,2001,2015-08-17 15:03:40 UTC,41.866127172,-87.720283218,"(41.866127172, -87.720283218)"
1318786,G010755,2001-01-05 21:52:16 UTC,102XX S KING DR,0460,BATTERY,SIMPLE,RESIDENCE,true,false,511,5,,,08B,1180765.0,1836957.0,2001,2015-08-17 15:03:40 UTC,41.707860137,-87.613638643,"(41.707860137, -87.613638643)"
